CustomerID,total_sales,orders,total_quantity,avg_order_value
15661,309.8,2,236,154.9
15663,138.14,1,106,138.14
15664,386.43,1,157,386.43
15665,2242.0099999999998,2,1666,1121.0049999999999
15667,301.32,1,240,301.32
15668,76.32,1,72,76.32
15669,684.34,4,342,171.085
15670,173.05,1,91,173.05
15671,2657.13,7,1699,379.59000000000003
15673,2881.02,4,1514,720.255
15674,2446.6,5,1275,489.32
15675,323.69,3,527,107.89666666666666
15676,3435.7599999999998,3,2252,1145.2533333333333
15677,657.23,1,319,657.23
15678,352.7,1,184,352.7
15679,781.28,4,1170,195.32
15680,1333.68,3,952,444.56
15681,1426.16,5,816,285.232
15683,193.75,1,131,193.75
15687,2993.1,9,1310,332.56666666666666
15689,254.1,2,84,127.05
15690,239.76,2,408,119.88
15691,136.8,1,72,136.8
15692,191.04,1,138,191.04
15694,6479.4,14,1677,462.8142857142857
15695,409.98,2,212,204.99
15696,2736.46,8,1028,342.0575
15699,309.65,1,113,309.65
15700,696.68,2,357,348.34
15701,1542.14,4,923,385.535
15703,211.5,1,66,211.5
15704,2293.62,4,1028,573.405
15705,143.1,1,62,143.1
15706,1060.56,4,321,265.14
15707,945.58,4,605,236.395
15708,3364.2400000000002,7,1267,480.6057142857143
15709,133.25,1,121,133.25
15712,1072.36,5,486,214.47199999999998
15713,356.7,2,150,178.35
15714,330.88,2,187,165.44
15716,1118.81,4,744,279.7025
15717,150.3,1,70,150.3
15719,5045.61,13,2725,388.1238461538461
15720,598.73,1,281,598.73
15721,507.08,1,409,507.08
15722,2222.56,5,1026,444.512
15723,203.1,1,87,203.1
15724,218.25,2,73,109.125
15725,415.25,1,221,415.25
15727,5178.96,7,3065,739.8514285714285
15729,85.0,1,28,85.0
15730,1120.88,3,689,373.6266666666667
15732,294.12,2,215,147.06
15733,162.3,1,62,162.3
15734,1339.45,2,346,669.725
15737,1205.12,8,599,150.64
15738,4812.42,16,2982,300.77625
15739,449.12,1,472,449.12
15740,154.88,1,152,154.88
15743,784.46,4,216,196.115
15744,34.8,1,120,34.8
15745,1094.59,4,421,273.6475
15746,196.88,1,178,196.88
15747,974.04,3,480,324.68
15748,149.31,1,51,149.31
15749,44534.3,3,18028,14844.766666666668
15750,2465.48,8,1786,308.185
15752,2637.38,7,1978,376.7685714285714
15753,79.2,1,144,79.2
15754,458.57,3,199,152.85666666666665
15755,2364.25,6,1427,394.0416666666667
15756,532.96,4,242,133.24
15757,714.42,2,491,357.21
15758,205.25,1,47,205.25
15759,253.04,3,60,84.34666666666666
15762,583.75,2,251,291.875
15763,1086.92,2,271,543.46
15764,3279.97,6,2050,546.6616666666666
15766,315.06,1,170,315.06
15768,621.83,3,244,207.27666666666667
15769,56252.72,26,29672,2163.566153846154
15773,635.6800000000001,1,311,635.6800000000001
15774,270.8,1,87,270.8
15775,104.9,1,68,104.9
15776,241.62,1,138,241.62
15777,1047.1100000000001,4,378,261.77750000000003
15780,475.28000000000003,3,220,158.42666666666668
15781,345.46,3,180,115.15333333333332
15782,2614.74,3,864,871.5799999999999
15783,246.3,1,212,246.3
15785,2328.9700000000003,5,1612,465.79400000000004
15786,4932.2,3,3364,1644.0666666666666
15787,948.05,3,540,316.01666666666665
15789,351.3,1,438,351.3
15790,220.85,1,114,220.85
15791,1612.69,2,731,806.345
15793,965.61,3,553,321.87
15795,610.01,1,581,610.01
15796,2711.56,8,861,338.945
15797,2207.4,4,873,551.85
15799,884.14,3,955,294.7133333333333
15800,699.08,2,335,349.54
15801,1063.95,3,570,354.65000000000003
15802,451.42,1,1,451.42
15803,415.82,1,290,415.82
15804,4215.918674698,13,2567,324.3014365152308
15805,5528.48,17,3387,325.2047058823529
15806,784.58,3,602,261.5266666666667
15807,903.9,3,430,301.3
15808,3734.9700000000003,4,1343,933.7425000000001
15809,515.77,5,301,103.154
15810,1391.98,4,861,347.995
15811,2218.62,6,1071,369.77
15812,1801.14,5,922,360.228
15813,1303.9099999999999,2,603,651.9549999999999
15814,1945.33,4,1271,486.3325
15815,2100.6,5,1856,420.12
15819,1905.45,4,1357,476.3625
15820,206.98,1,128,206.98
15821,570.96,2,202,285.48
15822,885.47,2,375,442.735
15823,15.0,1,1,15.0
15825,532.94,1,220,532.94
15826,1654.31,3,963,551.4366666666666
15827,1836.09,14,882,131.1492857142857
15829,636.14,2,996,318.07
15830,576.0,1,415,576.0
15831,801.76,3,1105,267.25333333333333
15832,836.79,1,465,836.79
15834,2233.75,4,965,558.4375
15835,954.09,4,439,238.5225
15836,137.37,1,26,137.37
15837,391.98,1,189,391.98
15838,33643.08,19,18368,1770.6884210526316
15839,1048.49,3,675,349.49666666666667
15840,355.56,2,396,177.78
15841,1224.06,4,942,306.015
15843,118.95,1,27,118.95
15844,130.74,1,134,130.74
15845,3711.77,8,1926,463.97125
15847,389.27,2,449,194.635
15850,238.85,2,302,119.425
15852,160.71,2,48,80.355
15853,110.8,1,135,110.8
15854,2974.65,12,939,247.88750000000002
15855,712.24,5,470,142.448
15856,16387.57,27,11005,606.947037037037
15857,297.0,1,308,297.0
15858,1438.85,5,1167,287.77
15860,977.21,8,440,122.15125
15861,3165.36,8,2544,395.67
15862,832.88,4,585,208.22
15863,68.84,2,19,34.42
15864,1936.32,6,1192,322.71999999999997
15865,895.13,3,368,298.37666666666667
15866,230.53,1,126,230.53
15867,3812.64,15,2054,254.176
15869,149.64,2,175,74.82
15870,354.09000000000003,1,335,354.09000000000003
15872,360.93,2,212,180.465
15874,4405.88,7,2534,629.4114285714286
15877,493.28000000000003,2,371,246.64000000000001
15880,343.28,1,211,343.28
15881,501.39,5,260,100.27799999999999
15882,516.36,4,276,129.09
15883,396.48,2,223,198.24
15885,379.35,3,111,126.45
15886,181.09,1,147,181.09
15888,168.31,1,76,168.31
15889,446.87,2,215,223.435
15891,524.52,1,442,524.52
15894,263.55,2,168,131.775
15895,179.17,1,94,179.17
15897,222.05,2,261,111.025
15898,1388.88,5,570,277.776
15899,56.25,1,39,56.25
15900,351.11,1,221,351.11
15901,363.88,3,384,121.29333333333334
15903,5126.76,7,2410,732.3942857142857
15904,164.68,1,84,164.68
15906,1567.69,7,544,223.9557142857143
15907,967.45,3,509,322.48333333333335
15909,191.94,1,98,191.94
15910,1232.18,8,1015,154.0225
15912,264.62,2,185,132.31
15916,1528.09,8,757,191.01125
15917,123.1,1,42,123.1
15918,334.23,2,153,167.115
15919,639.89,2,545,319.945
15920,167.5,4,99,41.875
15921,336.03000000000003,1,166,336.03000000000003
15922,369.5,1,138,369.5
15923,127.08,1,122,127.08
15925,207.15,1,93,207.15
15930,426.63,1,139,426.63
15932,2495.87,8,2325,311.98375
15933,1107.46,3,885,369.15333333333336
15935,416.86,2,115,208.43
15937,145.35,1,73,145.35
15938,404.58,5,240,80.916
15939,6115.01,15,4728,407.6673333333334
15940,35.8,1,4,35.8
15942,337.44,1,232,337.44
15944,325.09999999999997,1,50,325.09999999999997
15945,181.0,1,52,181.0
15947,1708.24,1,898,1708.24
15948,955.24,2,567,477.62
15949,364.71999999999997,2,284,182.35999999999999
15950,1765.51,4,729,441.3775
15951,708.22,2,313,354.11
15952,806.57,4,399,201.6425
15953,1659.3799999999999,8,892,207.42249999999999
15955,4416.26,14,2135,315.44714285714286
15957,428.89,1,211,428.89
15958,104.35,1,33,104.35
15963,470.76,2,298,235.38
15965,845.64,4,453,211.41
15967,418.83,2,211,209.415
15969,666.1,3,124,222.03333333333333
15970,314.09999999999997,1,116,314.09999999999997
15971,4199.85,12,1717,349.9875
15973,307.82,1,106,307.82
15974,3442.15,7,2262,491.7357142857143
15975,371.01,1,243,371.01
15976,430.94,2,277,215.47
15977,1054.73,2,1016,527.365
15978,1098.78,1,888,1098.78
15980,2398.86,3,1560,799.62
15981,3408.48,8,1866,426.06
15983,1475.02,4,892,368.755
15984,2837.67,10,1843,283.767
15985,1142.42,2,1086,571.21
15986,168.12,1,268,168.12
15987,1451.28,7,1556,207.32571428571427
15988,158.03,1,181,158.03
15990,792.11,2,443,396.055
15992,41.989999999999995,1,17,41.989999999999995
15993,2797.57,7,2051,399.65285714285716
15994,427.07,1,177,427.07
15996,1060.68,6,384,176.78
15998,3089.97,5,2041,617.9939999999999
16000,12393.7,3,5110,4131.233333333334
16003,2735.37,5,1185,547.074
16005,615.39,4,300,153.8475
16006,101.4,1,84,101.4
16007,1701.94,4,1393,425.485
16008,478.78,3,323,159.59333333333333
16009,992.71,4,378,248.1775
16010,407.5,3,210,135.83333333333334
16011,3362.71,16,2042,210.169375
16012,1415.29,3,799,471.7633333333333
16013,37130.6,47,15536,790.0127659574467
16014,662.38,3,265,220.79333333333332
16015,705.39,3,909,235.13
16016,1508.76,8,620,188.595
16017,211.88,1,102,211.88
16018,408.9,2,190,204.45
16019,3786.24,9,1733,420.6933333333333
16020,851.01,3,487,283.67
16022,628.28,1,261,628.28
16023,719.81,3,358,239.93666666666664
16024,251.24,1,398,251.24
16025,439.65999999999997,1,338,439.65999999999997
16026,236.09,1,243,236.09
16027,934.62,6,1147,155.77
16029,81024.84,63,40208,1286.1085714285714
16030,331.24,1,283,331.24
16031,548.94,2,423,274.47
16033,8816.4,20,3539,440.82
16034,437.70000000000005,3,242,145.9
16036,758.9200000000001,2,716,379.46000000000004
16037,855.02,3,428,285.00666666666666
16038,471.78,3,244,157.26
16040,1313.55,3,684,437.84999999999997
16041,3166.4,3,1584,1055.4666666666667
16042,1197.27,5,755,239.454
16043,773.99,4,503,193.4975
16045,1340.7,4,897,335.175
16048,256.44,2,144,128.22
16049,1111.79,3,793,370.59666666666664
16050,137.9,1,278,137.9
16052,362.06,1,282,362.06
16053,1511.95,2,1793,755.975
16054,783.9,1,380,783.9
16055,134.8,1,22,134.8
16056,664.85,1,347,664.85
16057,2263.12,7,863,323.30285714285714
16059,1459.86,6,643,243.30999999999997
16062,1153.62,4,800,288.405
16063,335.32,1,262,335.32
16065,372.09,1,231,372.09
16066,1521.8700000000001,5,936,304.374
16070,852.15,2,457,426.075
16071,326.24,1,180,326.24
16072,584.3199999999999,1,140,584.3199999999999
16073,122.4,1,48,122.4
16076,2234.73,10,1435,223.473
16078,79.2,1,16,79.2
16079,1352.0,3,864,450.6666666666667
16080,217.16,2,128,108.58
16081,2806.9,5,1477,561.38
16083,1317.62,2,908,658.81
16084,436.18,1,216,436.18
16085,981.51,5,636,196.302
16086,1121.39,5,511,224.27800000000002
16091,315.06,2,154,157.53
16092,817.86,3,628,272.62
16093,17.0,1,20,17.0
16094,1078.23,4,647,269.5575
16096,320.62,1,155,320.62
16097,185.04999999999998,1,87,185.04999999999998
16098,2005.6299999999999,7,613,286.5185714285714
16099,731.9,3,434,243.96666666666667
16101,1290.7,1,757,1290.7
16102,1842.1399999999999,3,942,614.0466666666666
16103,1429.64,6,558,238.27333333333334
16104,302.36,1,123,302.36
16105,336.96,1,330,336.96
16106,108.38,1,74,108.38
16107,3204.16,7,1176,457.7371428571428
16108,842.5,1,615,842.5
16109,611.88,2,612,305.94
16110,1337.48,3,733,445.82666666666665
16112,195.74,4,574,48.935
16113,161.38,1,176,161.38
16114,135.75,1,43,135.75
16115,1667.97,8,1001,208.49625
16116,612.78,1,248,612.78
16117,232.21,1,130,232.21
16119,423.36,2,240,211.68
16120,1309.14,4,878,327.285
16121,867.11,2,586,433.555
16122,684.42,4,1128,171.105
16123,307.78,1,170,307.78
16124,249.0,1,48,249.0
16125,289.35,1,124,289.35
16126,6287.77,4,2125,1571.9425
16127,656.25,1,323,656.25
16128,1880.22,5,988,376.044
16131,3506.54,6,1802,584.4233333333333
16133,14589.041,33,8888,442.0921515151515
16134,618.09,2,371,309.045
16135,517.55,1,209,517.55
16136,709.38,3,440,236.46
16139,635.41,3,330,211.8033333333333
16140,725.18,2,730,362.59
16141,620.4,1,238,620.4
16142,535.34,1,422,535.34
16143,2424.94,6,919,404.1566666666667
16144,175.2,1,16,175.2
16145,3799.49,11,3123,345.4081818181818
16146,734.13,3,427,244.71
16147,375.0,1,246,375.0
16148,76.32,1,72,76.32
16149,280.52,2,308,140.26
16150,2053.02,5,1047,410.604
16152,1829.04,1,642,1829.04
16153,1824.23,5,1073,364.846
16156,3122.04,9,1308,346.8933333333333
16157,656.6899999999999,3,347,218.89666666666665
16159,348.2,1,236,348.2
16160,1025.44,2,1162,512.72
16161,5575.56,19,2599,293.4505263157895
16162,37.4,1,4,37.4
16163,856.6,2,192,428.3
16164,822.48,3,433,274.16
16168,3787.6,27,1892,140.28148148148148
16169,1822.97,4,1325,455.7425
16170,1885.05,6,1770,314.175
16171,73.19999999999999,1,24,73.19999999999999
16172,1140.21,5,787,228.042
16173,1418.32,6,575,236.38666666666666
16174,1009.55,3,651,336.51666666666665
16175,1037.59,4,533,259.3975
16177,331.95,1,95,331.95
16178,197.89999999999998,1,94,197.89999999999998
16179,215.83,1,99,215.83
16180,10254.18,8,5867,1281.7725
16181,305.53999999999996,1,152,305.53999999999996
16182,6617.65,4,3791,1654.4125
16183,338.71000000000004,1,113,338.71000000000004
16184,1158.79,6,561,193.13166666666666
16185,529.41,2,260,264.705
16186,4006.94,12,3020,333.9116666666667
16187,6911.44,15,5048,460.76266666666663
16188,981.86,4,782,245.465
16189,215.48,2,134,107.74
16190,215.07999999999998,1,88,215.07999999999998
16191,5180.5199999999995,13,3351,398.5015384615384
16193,314.45,1,219,314.45
16198,400.681,1,129,400.681
16200,1080.6200000000001,2,523,540.3100000000001
16201,1863.47,4,1286,465.8675
16202,365.27,1,191,365.27
16203,592.9,4,262,148.225
16204,405.71,1,231,405.71
16205,761.38,4,517,190.345
16206,537.06,4,272,134.265
16207,394.38,1,140,394.38
16208,664.26,2,333,332.13
16209,2262.62,5,1179,452.524
16210,21086.3,18,7559,1171.461111111111
16211,547.02,1,154,547.02
16212,690.34,2,244,345.17
16213,159.0,1,48,159.0
16214,1062.75,3,420,354.25
16215,242.35,1,104,242.35
16216,914.93,1,254,914.93
16217,304.25,2,91,152.125
16218,3084.68,7,2088,440.6685714285714
16221,864.86,3,717,288.2866666666667
16222,846.72,1,365,846.72
16224,1295.3,4,1116,323.825
16225,1096.32,5,493,219.26399999999998
16226,255.12,3,192,85.04
16227,314.22,1,90,314.22
16229,1010.6,2,318,505.3
16230,542.03,2,365,271.015
16232,990.88,4,550,247.72
16233,536.68,3,174,178.89333333333332
16235,867.31,5,330,173.462
16236,432.2,1,184,432.2
16239,414.2,2,228,207.1
16240,3718.8,2,1641,1859.4
16241,2607.87,13,1453,200.6053846153846
16242,3603.21,7,1982,514.7442857142858
16243,409.1,2,110,204.55
16244,1522.75,2,855,761.375
16245,1413.66,3,1014,471.22
16247,114.56,1,182,114.56
16248,152.94,1,78,152.94
16249,1800.07,5,950,360.014
16250,389.44,2,208,194.72
16253,3683.86,2,3233,1841.93
16255,2619.91,8,1767,327.48875
16256,752.4300000000001,1,581,752.4300000000001
16257,46.95,1,2,46.95
16258,5203.51,5,2994,1040.702
16260,1035.45,1,311,1035.45
16261,746.83,4,306,186.7075
16265,5447.0,9,2646,605.2222222222222
16266,861.89,7,398,123.12714285714286
16268,667.65,2,533,333.825
16270,1141.24,1,688,1141.24
16271,1429.24,5,1038,285.848
16272,411.7,1,224,411.7
16274,357.95,1,155,357.95
16275,559.87,1,336,559.87
16276,810.5999999999999,1,420,810.5999999999999
16278,566.38,1,114,566.38
16279,1509.58,3,1054,503.1933333333333
16281,2062.06,1,934,2062.06
16282,168.3,1,114,168.3
16283,1570.81,5,1236,314.162
16284,823.97,2,544,411.985
16287,142.5,1,298,142.5
16292,302.25,1,191,302.25
16293,2248.99,10,982,224.89899999999997
16295,1328.55,4,841,332.1375
16297,301.9,1,206,301.9
16298,598.2,3,198,199.4
16302,233.22,1,158,233.22
16303,5360.63,3,2659,1786.8766666666668
16305,361.22,1,256,361.22
16306,632.27,6,487,105.37833333333333
16308,2560.0,4,8000,640.0
16309,706.5699999999999,2,467,353.28499999999997
16311,616.26,2,394,308.13
16313,274.15,2,165,137.075
16315,226.37,1,75,226.37
16316,2938.91,8,1484,367.36375
16317,1341.65,3,890,447.2166666666667
16318,328.15,1,199,328.15
16319,404.40000000000003,1,72,404.40000000000003
16320,1038.46,2,732,519.23
16321,373.65,5,135,74.72999999999999
16322,326.75,2,231,163.375
16323,207.5,1,50,207.5
16324,428.68,3,282,142.89333333333335
16325,594.24,3,194,198.08
16326,3110.96,14,709,222.21142857142857
16327,3844.22,6,2571,640.7033333333333
16330,251.91,3,147,83.97
16332,1593.2,7,801,227.6
16333,26626.8,22,32184,1210.3090909090909
16337,151.05,1,87,151.05
16338,214.8,1,94,214.8
16339,109.95,1,23,109.95
16340,549.07,1,501,549.07
16341,1971.87,4,1398,492.9675
16342,322.41,4,157,80.6025
16343,370.48,2,195,185.24
16344,101.10000000000001,1,18,101.10000000000001
16345,575.41,1,289,575.41
16347,887.65,2,353,443.825
16348,1469.45,7,819,209.92142857142858
16349,53.5,1,9,53.5
16350,1116.47,4,545,279.1175
16351,153.9,1,90,153.9
16352,494.44,2,300,247.22
16353,6675.71,23,2006,290.24826086956523
16354,395.8,2,150,197.9
16356,211.77,3,93,70.59
16357,658.88,3,246,219.62666666666667
16358,2027.5,4,1302,506.875
16359,1750.92,9,1183,194.54666666666668
16360,3512.53,6,2144,585.4216666666667
16361,896.66,4,421,224.165
16362,734.77,5,351,146.954
16363,109.36,1,52,109.36
16364,707.04,2,280,353.52
16365,1540.42,9,504,171.1577777777778
16366,327.3,1,256,327.3
16367,804.49,2,647,402.245
16368,497.43,2,260,248.715
16369,1553.66,3,1035,517.8866666666667
16370,1320.56,4,647,330.14
16372,367.93,2,166,183.965
16374,473.03,2,240,236.515
16376,987.01,2,694,493.505
16377,676.2,1,1500,676.2
16378,362.95,3,267,120.98333333333333
16379,2157.4,4,1410,539.35
16380,1780.59,1,1524,1780.59
16383,668.36,2,475,334.18
16384,584.5,2,260,292.25
16385,555.89,3,261,185.29666666666665
16386,317.2,2,224,158.6
16387,94.36,1,44,94.36
16389,1382.07,4,1242,345.5175
16392,221.19,1,203,221.19
16393,3046.21,13,1576,234.32384615384615
16394,1555.34,5,2604,311.068
16395,1486.8999999999999,5,1476,297.38
16398,1705.8,2,758,852.9
16399,408.57,2,264,204.285
16400,303.93,1,172,303.93
16401,4098.32,12,3882,341.52666666666664
16402,299.6,2,149,149.8
16403,177.5,1,114,177.5
16404,443.05,1,157,443.05
16405,167.25,2,187,83.625
16406,541.9586218999999,1,123,541.9586218999999
16407,2126.93,10,1124,212.69299999999998
16409,2028.88,5,1306,405.776
16411,214.65,2,132,107.325
16412,151.83,1,73,151.83
16413,262.2,1,148,262.2
16414,126.25,2,27,63.125
16415,210.35,1,187,210.35
16416,1051.4,3,672,350.4666666666667
16418,675.27,3,288,225.09
16419,972.23,6,436,162.03833333333333
16422,34684.4,51,33704,680.086274509804
16423,346.12,1,230,346.12
16424,133.56,1,88,133.56
16425,302.7,1,199,302.7
16426,1908.25,10,1243,190.825
16427,241.06,2,156,120.53
16429,284.55,1,9,284.55
16430,300.85,1,103,300.85
16431,642.81,3,453,214.26999999999998
16432,287.40000000000003,1,276,287.40000000000003
16433,184.26,1,106,184.26
16434,1522.25,7,767,217.46428571428572
16438,798.35,5,463,159.67000000000002
16440,3640.67,5,2018,728.134
16441,381.2,2,173,190.6
16442,616.79,3,446,205.59666666666666
16444,654.67,4,407,163.6675
16445,230.51,1,111,230.51
16446,168472.5,2,80997,84236.25
16447,259.01,1,223,259.01
16448,188.89,1,78,188.89
16449,707.69,2,367,353.845
16450,311.92,1,200,311.92
16451,266.96999999999997,1,120,266.96999999999997
16454,6.9,2,3,3.45
16455,1841.18,7,988,263.0257142857143
16456,2158.37,5,1148,431.674
16457,208.36,1,140,208.36
16458,3482.7400000000002,18,2154,193.48555555555558
16460,814.72,3,879,271.5733333333333
16461,151.42,1,49,151.42
16462,136.0,3,16,45.333333333333336
16463,1422.4,4,1163,355.6
16464,1314.68,3,963,438.2266666666667
16466,1603.46,7,789,229.06571428571428
16468,74.9,1,31,74.9
16469,650.43,4,273,162.6075
16470,762.39,4,531,190.5975
16471,223.95,1,141,223.95
16473,316.11,3,196,105.37
16474,1871.5,7,943,267.35714285714283
16475,544.3,4,319,136.075
16477,2494.46,7,1415,356.3514285714286
16478,331.0,3,224,110.33333333333333
16479,300.83,2,102,150.415
16480,769.29,1,455,769.29
16482,220.62,1,346,220.62
16483,139.35,1,44,139.35
16484,404.3,2,200,202.15
16485,363.65,1,235,363.65
16488,498.8,3,728,166.26666666666668
16491,731.5,1,478,731.5
16493,1351.6299999999999,4,1164,337.90749999999997
16494,826.53,1,675,826.53
16495,684.41,3,337,228.13666666666666
16496,1599.52,3,1111,533.1733333333333
16497,2965.69,6,1396,494.2816666666667
16498,100.97,2,45,50.485
16499,365.45,2,127,182.725
16500,400.86,6,123,66.81
16503,1431.93,4,569,357.9825
16504,484.38,1,524,484.38
16505,777.5999999999999,1,576,777.5999999999999
16506,90.3,2,42,45.15
16509,363.7,1,64,363.7
16510,248.1,1,92,248.1
16511,950.26,3,417,316.75333333333333
16513,874.59,4,407,218.6475
16515,1627.13,5,833,325.42600000000004
16516,101.69999999999999,1,58,101.69999999999999
16517,162.70000000000002,1,96,162.70000000000002
16518,484.32,2,327,242.16
16519,215.07999999999998,2,54,107.53999999999999
16520,1046.57,3,558,348.8566666666666
16523,9418.47,21,4265,448.4985714285714
16525,13027.45,26,7397,501.0557692307693
16526,290.36,1,106,290.36
16527,228.06,1,106,228.06
16528,244.41,1,171,244.41
16529,455.25,1,198,455.25
16531,1244.59,7,915,177.79857142857142
16532,6748.8,3,2016,2249.6
16533,1095.56,3,612,365.18666666666667
16535,593.75,1,356,593.75
16536,548.97,1,251,548.97
16539,1388.81,4,477,347.2025
16542,119.62,1,46,119.62
16545,339.3,1,78,339.3
16546,787.15,2,549,393.575
16549,4154.64,10,2365,415.46400000000006
16550,2298.97,5,1540,459.794
16551,922.12,3,970,307.37333333333333
16552,379.73,2,219,189.865
16553,5719.82,12,4600,476.65166666666664
16554,837.1,3,402,279.03333333333336
16555,285.89,2,175,142.945
16556,3313.79,7,1890,473.3985714285714
16557,281.85,2,111,140.925
16558,8338.49,20,5377,416.92449999999997
16560,864.32936508,2,504,432.16468254
16561,511.12,2,244,255.56
16563,1077.74,1,486,1077.74
16565,173.7,1,46,173.7
16566,614.66,5,362,122.93199999999999
16567,865.6,2,996,432.8
16569,124.2,1,93,124.2
16570,3738.4,10,2112,373.84000000000003
16571,1421.69,3,1239,473.8966666666667
16572,1009.6,3,532,336.53333333333336
16573,663.61,2,360,331.805
16574,451.44,1,416,451.44
16581,105.84,1,134,105.84
16582,313.62,1,164,313.62
16583,233.45,1,111,233.45
16584,936.08,2,646,468.04
16586,463.95,1,95,463.95
16587,225.15,1,71,225.15
16589,459.24,3,368,153.08
16591,213.5,1,41,213.5
16592,4113.68,16,2927,257.105
16593,330.03,3,116,110.00999999999999
16594,181.09,1,64,181.09
16595,360.16,1,335,360.16
16596,250.15,2,97,125.075
16597,90.03999999999999,1,184,90.03999999999999
16598,145.05,1,73,145.05
16600,813.52,6,1145,135.58666666666667
16601,244.8,1,134,244.8
16602,528.08,1,336,528.08
16603,482.46999999999997,2,480,241.23499999999999
16607,3347.71,14,2859,239.12214285714285
16609,5493.46,7,2420,784.78
16610,75.66,1,66,75.66
16611,129.49,1,47,129.49
16612,1187.66,4,506,296.915
16613,618.59,1,293,618.59
16614,506.19,1,223,506.19
16616,500.42,2,370,250.21
16617,151.85,1,91,151.85
16618,2647.59,5,1363,529.518
16619,226.21,1,133,226.21
16620,178.96,2,88,89.48
16621,813.48,4,302,203.37
16623,129.45,1,39,129.45
16624,810.57,2,488,405.285
16625,333.08,1,164,333.08
16626,4413.1,17,2690,259.59411764705885
16627,322.8,1,162,322.8
16628,2188.05,5,1205,437.61
16629,417.73,2,493,208.865
16633,2883.1,6,1138,480.51666666666665
16634,217.9,2,82,108.95
16637,1154.47,4,927,288.6175
16638,1680.72,10,1255,168.072
16639,1257.51,3,510,419.17
16641,231.1,1,256,231.1
16642,688.33,2,479,344.165
16643,487.51,1,269,487.51
16644,833.78,2,826,416.89
16647,214.06,2,146,107.03
16648,290.66,1,281,290.66
16650,518.42,1,372,518.42
16652,6773.97,7,3283,967.71
16653,1212.66,2,733,606.33
16654,601.27,4,282,150.3175
16655,3794.52,6,2367,632.42
16656,8625.8,15,8894,575.0533333333333
16657,933.62,4,1229,233.405
16658,123.24,1,40,123.24
16659,39.12,1,72,39.12
16660,1267.65,4,571,316.9125
16665,135.4,1,59,135.4
16666,118.98,1,233,118.98
16667,570.13,2,237,285.065
16668,306.72,6,318,51.120000000000005
16669,1374.87,3,888,458.28999999999996
16670,4095.9,11,2556,372.3545454545455
16671,1692.27,3,875,564.09
16672,8134.94,20,2832,406.74699999999996
16674,319.61,2,188,159.805
16676,1592.12,4,636,398.03
16678,3109.99,12,2397,259.1658333333333
16679,129.75,1,29,129.75
16680,183.7,1,94,183.7
16681,1770.34,6,1407,295.0566666666667
16682,1028.0,5,1040,205.6
16684,66653.56,28,50255,2380.4842857142858
16685,324.24,2,396,162.12
16686,3062.83,7,2030,437.54714285714283
16688,1260.8600000000001,4,804,315.21500000000003
16689,422.6,2,330,211.3
16690,225.58,2,138,112.79
16692,1276.0,2,152,638.0
16693,482.01,2,204,241.005
16696,657.9,4,146,164.475
16697,112.75,1,27,112.75
16698,1998.0,2,840,999.0
16700,5076.55,13,4024,390.50384615384615
16701,5398.3,13,6393,415.25384615384615
16705,14034.99,20,5476,701.7495
16706,531.35,3,249,177.11666666666667
16708,656.63,1,285,656.63
16709,3029.87,5,851,605.9739999999999
16710,2483.04,10,1836,248.304
16711,1651.03,5,833,330.206
16712,3645.43,11,1749,331.40272727272725
16713,6923.13,15,4276,461.54200000000003
16714,1161.53,3,610,387.1766666666667
16715,301.71999999999997,1,642,301.71999999999997
16716,901.2,2,120,450.6
16717,3858.38,6,1866,643.0633333333334
16718,623.75,1,413,623.75
16719,1790.42,7,1204,255.77428571428572
16720,155.24,1,182,155.24
16721,292.47,1,172,292.47
16722,4730.81,13,5001,363.90846153846155
16723,589.15,2,399,294.575
16725,781.02,7,294,111.57428571428571
16726,1382.02,5,977,276.404
16727,272.82,1,177,272.82
16728,1054.67,4,677,263.6675
16729,7239.92,21,5783,344.7580952380952
16730,743.11,3,994,247.70333333333335
16732,603.75,1,317,603.75
16734,650.51,3,346,216.83666666666667
16735,2300.56,5,1573,460.11199999999997
16737,417.6,1,288,417.6
16738,3.75,1,3,3.75
16739,323.0,1,172,323.0
16742,464.9,1,1,464.9
16743,2238.09,7,2047,319.7271428571429
16744,1304.76,7,805,186.3942857142857
16745,7194.3,17,6735,423.1941176470588
16746,6697.66,18,4665,372.09222222222223
16747,836.06,2,583,418.03
16748,1515.9,5,880,303.18
16750,623.9300000000001,5,214,124.78600000000002
16751,1764.72,1,1031,1764.72
16752,207.5,1,54,207.5
16753,223.92000000000002,1,189,223.92000000000002
16754,2002.4,1,4280,2002.4
16755,1496.83,3,1064,498.9433333333333
16756,239.4,1,106,239.4
16757,106.83,1,81,106.83
16758,369.34,1,203,369.34
16759,789.79,3,609,263.2633333333333
16761,316.62,1,341,316.62
16762,1501.3799999999999,3,618,500.46
16763,611.85,1,319,611.85
16764,2799.25,13,1259,215.32692307692307
16765,34.0,1,4,34.0
16766,1145.6,2,536,572.8
16767,5580.6,11,4435,507.32727272727277
16768,478.09000000000003,3,196,159.36333333333334
16769,380.39,1,83,380.39
16770,770.1,5,464,154.02
16771,2246.81,5,1489,449.36199999999997
16773,171.59,1,171,171.59
16774,661.52,4,322,165.38
16775,1695.66,11,440,154.1509090909091
16776,388.28,1,262,388.28
16777,226.35,2,64,113.175
